uniqueid,date,pagepath,pagetitle,sessionmedium,sessionsource,landingpage,browser,day,sessions,screenpageviews,activeusers,userengagementduration,engagementrate,conversions,totalrevenue,averagesessionduration,bouncerate,newusers,formatted_date
12610c7ba80bfb43d8d412aaab05afd6a6e075fe0b87e4cc596160d8a6589ce3,Mon Aug 28 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/page/6/,eMedia Patch Blog Archives - Page 6 of 6 - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Edge,28,1,1,1,9,0,0,0,81.184438,1,0,2023-08-28
19886cfe93b3e0ca7fe4fb71da458c42bee3c352165c76ec96d95daf81f0b2ad,Mon Aug 28 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/page/6/image/gif;base64;R0lGODlhAQABAIAAAAAAAP/yH5BAEAAAAALAAAAAABAAEAAAIBRAA7,Page not found - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Edge,28,1,1,1,4,0,0,0,79.881851,1,0,2023-08-28
810df9ef1a484fbba0aaa9a2620842259b5f311330f7e80df9485da9793a674f,Mon Aug 28 2023 00:00:00 GMT+0200 (Central European Summer Time),/everything-you-need-to-know-about-frequency-capping-in-order-to-keep-your-brand-top-of-mind-while-avoiding-saturation/,Everything You Need to Know About Frequency Capping in Order to Keep Your Brand Top-of-Mind While Avoiding Saturation - eMedia Patch,organic,google,/category/emedia-patch-blog,Chrome,28,1,1,1,0,0,0,0,36.484108,1,0,2023-08-28
8f9e8c698acce00cd1233a87619123ed58a26ae9f275e61c655bd06cdf024235,Mon Aug 28 2023 00:00:00 GMT+0200 (Central European Summer Time),/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it/,Find out if Voice is the Next Big Thing in Marketing and What are the Best Ways to Leverage it! - eMedia Patch,(none),(direct),(not set),Chrome,28,1,0,1,0,0,0,0,0,1,0,2023-08-28
44c9885d562a84566e4ca9ea68bd3883588074523aeed32886878cbae8b2cbe6,Mon Aug 28 2023 00:00:00 GMT+0200 (Central European Summer Time),/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it/,Find out if Voice is the Next Big Thing in Marketing and What are the Best Ways to Leverage it! - eMedia Patch,(none),(direct),/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it,Chrome,28,1,1,1,0,0,0,0,24.079648,1,0,2023-08-28
49056cb49f5a2ba8c18912c1836f306277268bf75e8d99ffc8d45338f5231504,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,(none),(direct),(not set),Chrome,30,1,0,1,0,0,0,0,0,1,0,2023-08-30
a5bbc04f63bc72d2242ea467cd6b782f9beb7d21837dddad5a28d2a5927bd258,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,30,1,1,1,5,1,1,0,23.77164,0,0,2023-08-30
b97cfd57a224d5857a16e1872a22cd4f9118a49fad3fcbd7d720e7322cb4e0be,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it/,Find out if Voice is the Next Big Thing in Marketing and What are the Best Ways to Leverage it! - eMedia Patch,organic,google,/here-is-how-you-can-create-valuable-native-ads-that-result-in-brand-awareness-and-trust,Chrome,30,1,1,1,0,0,0,0,115.922085,1,0,2023-08-30
0c264d2403773c29d6e6f237e6d646eaa01b36656d7fdd782bedb7f690c86fc6,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/here-is-how-you-can-create-valuable-native-ads-that-result-in-brand-awareness-and-trust/,Here Is How You Can Create Valuable Native Ads that Result in Brand Awareness and Trust - eMedia Patch,organic,google,(not set),Chrome,30,1,0,1,0,1,1,0,0,0,0,2023-08-30
e755be7a0acb106aef266abf672120655eb9af877be17efa9d25955330daef45,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/landingpage111,Page not found - eMedia Patch,organic,google,/landingpage111,Chrome,30,1,1,1,2,1,0,0,7.697134,0,0,2023-08-30
3ee5f9d1910ef956b4b9877812242bd7e677b6096256024d3e2fb7394c77ccaf,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/landingpage1111,Page not found - eMedia Patch,organic,google,/landingpage111,Chrome,30,1,1,1,1,0,0,0,5.478601,1,0,2023-08-30
57c7836c792d49f2ae72c6fd50bf95bec72f5d15ee39021b143c6d7a7bbeec80,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/can-you-provide-a-personalized-experience-without-triggering-data-privacy-issues/,Can You Provide a Personalized Experience Without Triggering Data Privacy Issues? - eMedia Patch,organic,google,/can-you-provide-a-personalized-experience-without-triggering-data-privacy-issues,Chrome,29,1,1,1,27,1,0,0,28.309007,0,1,2023-08-29
df32c722318accad777dd480906e7e736726ce61d9ff242464329ce67f93d2b2,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,(none),(direct),(not set),Chrome,29,1,0,1,0,0,0,0,0,1,0,2023-08-29
aa5f176fb43d536f8a81262d135d5d2fcff7b905692723b6ba801f205f568729,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,referral,tagassistant.google.com,/category/emedia-patch-blog,Chrome,29,1,2,1,3,1,0,0,3.557706,0,0,2023-08-29
c2689c9215aec8d3637bd4ebd2544813ff3331bc148542de610de6e14796c0b0,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,referral,tagassistant.google.com,/june-digital-events-calendar-2,Chrome,29,1,1,1,4,1,0,0,22.976009,0,0,2023-08-29
7beb0a8fb53c7377dbcd243fd40f23b85fb13c2601abbfaeb13e9cddafafdef2,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/december-digital-events-calendar/,December Digital Events Calendar - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,29,1,1,1,10,0,0,0,29.495844,1,0,2023-08-29
ea224de4805281d54b743b8702f33253101c87531343be91f4e993582bc8de97,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it/,Find out if Voice is the Next Big Thing in Marketing and What are the Best Ways to Leverage it! - eMedia Patch,organic,google,(not set),Chrome,29,1,0,1,0,0,0,0,0,1,0,2023-08-29
49954790dfd86103caa6dfaa30294a6e28eddd9acad3d578d26c04ec3b351796,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it/,Find out if Voice is the Next Big Thing in Marketing and What are the Best Ways to Leverage it! - eMedia Patch,organic,google,/here-is-how-you-can-create-valuable-native-ads-that-result-in-brand-awareness-and-trust,Chrome,29,1,1,1,140,0,8,0,380.481485,1,0,2023-08-29
7812dd5b1d284d9f838861cd43fb034688aca1356c845108e0721b7130793b94,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/here-is-how-you-can-create-valuable-native-ads-that-result-in-brand-awareness-and-trust/,Here Is How You Can Create Valuable Native Ads that Result in Brand Awareness and Trust - eMedia Patch,organic,google,/here-is-how-you-can-create-valuable-native-ads-that-result-in-brand-awareness-and-trust,Chrome,29,1,2,1,365,1,11,0,2099.95233,0,1,2023-08-29
ca8c95fdc90a5ad198ec306a92d33da9385d046b66aef4ac64023f17dbf6bce2,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/january-digital-events-calendar/,January Digital Events Calendar - eMedia Patch,organic,google,/january-digital-events-calendar,Chrome,29,1,1,1,22,1,4,0,23.735379,0,0,2023-08-29
bc62624fbd9226b5c9f2ec2e6477dc7d8cd82d9d41075f755faceb90368afa8a,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/june-digital-events-calendar-2/,June Digital Events Calendar - eMedia Patch,referral,tagassistant.google.com,/category/emedia-patch-blog,Chrome,29,1,1,1,1,0,0,0,46.042454,1,0,2023-08-29
82b2a086e29f585f2c61017ea98176aa26eeb92df43e22560f936101f600e011,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/june-digital-events-calendar-2/,June Digital Events Calendar - eMedia Patch,referral,tagassistant.google.com,/june-digital-events-calendar-2,Chrome,29,1,2,1,0,0,0,0,1.900985,1,0,2023-08-29
63fe10fe5dca0d7dcd971da6f46814aeb633db0f5a09e89701d44d83ffb8f77c,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/march-digital-events-calendar/,March Digital Events Calendar - eMedia Patch,organic,google,/8-essential-ingredients-that-will-make-your-advertising-campaign-memorable,Edge,29,1,0,1,13,0,0,0,1373.28024,1,0,2023-08-29
29b16a986a1ba32c514b019b474310f0e457b270d0d87b409e2e7d8939281348,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/presenting-online-marketing-campaign-results-6-best-practices-that-lead-to-repeat-business/,Presenting Online Marketing Campaign Results: 6 Best Practices that Lead to Repeat Business - eMedia Patch,organic,google,/here-is-how-you-can-create-valuable-native-ads-that-result-in-brand-awareness-and-trust,Chrome,29,1,1,1,27,0,3,0,150.832476,1,0,2023-08-29
2ac5d9669e99f331a307925698c0c65f93e61f1069bf029f609698e037ecd590,Tue Aug 29 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-tips-and-tools-when-writing-for-search-engines/,SEO: Tips and Tools When Writing for Search Engines - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,29,1,2,1,16,0,0,0,507.961351,1,0,2023-08-29
d3f5e8a094cb23ee0d234ead7396014420ba3a0df2c13b420a9f03d17dc9e186,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),(none),(direct),(not set),Chrome,30,1,0,1,0,0,0,0,0,1,0,2023-08-30
191c2b0af4ed14fc6a2f4f606c79798ec6c6766fa08d59f628d902880cdb3a71,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),(not set),(not set),organic,google,(not set),Samsung Internet,30,1,0,1,0,0,0,0,0,1,0,2023-08-30
0d7f862f493afa7141eca95cdf94035afb9405a259584918ac0e38c3275bdd85,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/how-to-lower-your-cpc-in-google-ads-without-losing-the-quality-score/,How to Lower Your CPC in Google Ads Without Losing the Quality Score - eMedia Patch,organic,google,/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it,Chrome,31,1,1,1,8,0,0,0,10.831502,1,0,2023-08-31
427476c393d91e3cf15c86eac0dd34f01a614425d9b88f7364274cb955ff2f4e,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/how-to-use-social-media-for-brand-awareness-which-channel-should-you-use-for-your-strategy/,How to Use Social Media for Brand Awareness: Which Channel Should You Use for Your Strategy - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,31,1,1,1,4,0,0,0,18.893417,1,0,2023-08-31
98c62f3c5b13fc35dc99bc3263701211a067e2d37d3536217190e5614a22a8dc,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/june-digital-events-calendar-2/,June Digital Events Calendar - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,31,1,1,1,3,0,0,0,10.748717,1,0,2023-08-31
501ddcc3f73a759350e62c0eaccfe6ff4e47f15c7de0b19b9ecac249bcdb35fb,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/landingpage1111.html,Page not found - eMedia Patch,(not set),(not set),(not set),Chrome,31,1,0,1,7,0,0,0,0,1,0,2023-08-31
bb508cab0647d549d3a4568bc2538f56b27d37af6ea3fbc1ad4056c6d841a711,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/adis/,Adis Avdic - eMedia Patch,organic,google,/portfolio-item/adis,Chrome,31,1,1,1,24,1,0,0,24.814437,0,1,2023-08-31
46d6d0fa45060d92cc5bb5efac42d0f341cdb357d217caf32558b7a0273fe106,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/,SEO in 2023: The Future of Online Visibility - eMedia Patch,(none),(direct),(not set),Safari,31,1,0,1,0,0,0,0,0,1,0,2023-08-31
f281b0e1b2ed50cb64b81adf85668e65a58a5b7cd6486f1c06f64ee8635b3d16,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/,SEO in 2023: The Future of Online Visibility - eMedia Patch,organic,google,/category/emedia-patch-blog,Chrome,31,1,2,1,5,0,0,0,2106.612562,1,0,2023-08-31
816e1f7bdfbbe068dd74ec256e2a146020d12190202e638083712d71289df512,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-in-2023/preview,Page not found - eMedia Patch,organic,google,/category/emedia-patch-blog,Chrome,31,1,1,1,0,0,0,0,743.470921,1,0,2023-08-31
a5ea2a5ddbb7a93b21b98a9c4ec89d7013a2bbfef805d5f0c0ccb5fd9e2d0a18,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/seo-tips-and-tools-when-writing-for-search-engines/,SEO: Tips and Tools When Writing for Search Engines - eMedia Patch,organic,google,/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it,Chrome,31,1,1,1,5,0,0,0,5.537827,1,0,2023-08-31
86fdab52f3c569a3bc98939f767cffb13159ac860233176d6b69ac4d16b3477a,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/tag/digiday/,digiday Archives - eMedia Patch,organic,google,/category/emedia-patch-blog,Chrome,31,1,1,1,1,0,0,0,22.298131,1,0,2023-08-31
a00c5ec695afc73cb505e374ec1973eeb78d667ef53165abc1c674e8bb984872,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/masa/,Masa Campara - eMedia Patch,organic,google,/portfolio-item/masa,Chrome,30,1,2,1,20,1,0,0,240.594396,0,1,2023-08-30
5d8ff10c7663dd81076c278e60bb1ad7aff8d297820b6a22c80151db1eecd0ac,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/presenting-online-marketing-campaign-results-6-best-practices-that-lead-to-repeat-business/,Presenting Online Marketing Campaign Results: 6 Best Practices that Lead to Repeat Business - eMedia Patch,organic,google,/presenting-online-marketing-campaign-results-6-best-practices-that-lead-to-repeat-business,Chrome,30,1,1,1,324,1,27,0,4788.61431,0,0,2023-08-30
9ca9097028398ff14b01965caf3271bb64b5a5011df65bb3b6bdc43171dcf9f1,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/tag/campaign-management/,campaign management Archives - eMedia Patch,organic,google,/tag/digital-marketing,Chrome,30,1,1,1,53,0,0,0,57.763145,1,0,2023-08-30
d76c14005b5b99073308538f03babd7225ed17855674ab0b92f25f86a5ef4b0f,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/tag/digital-marketing/,Digital marketing Archives - eMedia Patch,organic,google,/tag/digital-marketing,Chrome,30,1,1,1,7,1,0,0,7.25627,0,1,2023-08-30
dc5af347cb9c08cf118069febf181ea94c7f9cb82ea383c9b64305d65b5acdb6,Wed Aug 30 2023 00:00:00 GMT+0200 (Central European Summer Time),/team.html%20eMediaPatch,Page not found - eMedia Patch,(none),(direct),/team.html%20eMediaPatch,Chrome,30,1,1,1,3,0,0,0,9.235593,1,1,2023-08-30
abdb04f1f92984ba26543e9b38b4f9aca8cbe105424dff9889605d2d01b670a1,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,(none),(direct),/seo-in-2023,Chrome,31,1,10,1,88,0,33,0,1180.886722,1,0,2023-08-31
aa6cfc4b94e9a562dd5fa575ccee7f7f8c30e238ea6e69db0f1b87789b1e0134,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/page/4/,eMedia Patch Blog Archives - Page 4 of 6 - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,31,1,1,1,3,0,0,0,4.287531,1,0,2023-08-31
7c22fbb2d192fcf666ef2b8033b4840deb53c565235011936aa68c50c6c88675,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/seo-in-2023,Page not found - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,31,1,1,1,6,0,0,0,33.4234,1,0,2023-08-31
34cc8ba6a02877007df0a6891fbc091418fa06aed1fcfd3c84597c2384f5576b,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/seo-in-2023,Page not found - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Safari,31,1,1,1,2,0,0,0,7.98857,1,0,2023-08-31
2ea3016609d2fd0004f82387bf13683b773983bc7e6fbe7d7c9318303839c5ae,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/seo-in-2023/preview,Page not found - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Safari,31,1,1,1,3,0,0,0,3.332281,1,0,2023-08-31
7ed955a874b2adc7762996fa6ecf920e8172b7d3b1eff620c6c2f9e88f953897,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/crisis-management-are-you-ready-for-the-fatal-day-when-a-customer-gets-a-bug-in-their-soup/,Crisis Management: Are You Ready for the Fatal Day when a Customer Gets a Bug in Their Soup? - eMedia Patch,organic,google,/crisis-management-are-you-ready-for-the-fatal-day-when-a-customer-gets-a-bug-in-their-soup,Chrome,31,1,1,1,263,1,14,0,2326.020711,0,0,2023-08-31
368d3dff77d01b6c43c0a9ca70a8d86f2007d3e95a5b03a0d60a54777b3f9e29,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/crisis-management-are-you-ready-for-the-fatal-day-when-a-customer-gets-a-bug-in-their-soup/,Crisis Management: Are You Ready for the Fatal Day when a Customer Gets a Bug in Their Soup? - eMedia Patch,organic,google,/find-out-if-voice-is-the-next-big-thing-in-marketing-and-what-are-the-best-ways-to-leverage-it,Chrome,31,1,1,1,26,0,6,0,425.529782,1,0,2023-08-31
d07cd5506a09041c06f51604f7c30edec02db06a81d1d7978faedb7541530db0,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/does-the-sun-revolve-around-the-earth/,Does the Sun Revolve Around the Earth? - eMedia Patch,organic,google,/category/emedia-patch-blog,Chrome,31,1,1,1,69,0,4,0,76.114705,1,0,2023-08-31
e8693c6bd8c16d1fee4dd2e6063f0b54dc98df3617522d0816eb060712f59ca7,Thu Aug 31 2023 00:00:00 GMT+0200 (Central European Summer Time),/hiringsa.html,Page not found - eMedia Patch,(not set),(not set),(not set),Chrome,31,1,0,1,2,0,0,0,0,1,0,2023-08-31
5f8a395d5b8bb48d4b8d107d4971a5a90e4f7e46668edf635823e0cbc1ef3642,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/careers21.html,Page not found - eMedia Patch,organic,google,/careers21.html,Chrome,01,1,1,1,8,0,0,0,8.726812,1,1,2023-09-01
f837a0e7d2428e87948f221711ac78c779c653118457be734fe29d23d4ffb54c,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Firefox,01,1,1,1,8,1,1,0,8.891922,0,1,2023-09-01
1349550851b5c7a640ef9aa66dd911a857cfa3d8e80749ad995e5177d766362e,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,(none),(direct),/seo-in-2023,Chrome,01,1,2,1,3,1,3,0,615.655669,0,0,2023-09-01
7a769772efeee5ca17966465ae0fa9d90a1ee7ad54ddbccc495601ed48ba8840,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,organic,google,/category/emedia-patch-blog,Edge,01,1,1,1,6,1,1,0,5.879535,0,0,2023-09-01
e1a5c258e58e3ef7b9ff868df4622d83772f5234330d3f138b399d717e9a130c,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,organic,google,/portfolio-item/adi,Chrome,01,1,1,1,26,0,0,0,68.769504,1,0,2023-09-01
bf31cd316f164d0d1819771dd1813635ce341a28568ce04d09aeca73d7a68ff4,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/category/emedia-patch-blog/,eMedia Patch Blog Archives - eMedia Patch,referral,tagassistant.google.com,/seo-in-2023,Chrome,01,1,4,1,19,0,4,0,42.403641,1,0,2023-09-01
db8462ab690b2e795f3593a20ed285941c4218d3985ba494bdfa8e69f92b86da,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/may-digital-events-calendar-2/,May Digital Events Calendar - eMedia Patch,(none),(direct),/category/emedia-patch-blog,Chrome,01,1,1,1,6,0,0,0,6.47508,1,0,2023-09-01
05c600b0558584852eca186db1058ee4a9458d557b273d6e377495859067d855,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/may-digital-events-calendar-2/,May Digital Events Calendar - eMedia Patch,referral,tagassistant.google.com,/category/emedia-patch-blog,Chrome,01,1,1,1,1,0,0,0,18.24505,1,0,2023-09-01
f3c1db37ecaa45ab357074054199dadce49aa60fcf4790bc95f9a2c6a477a51a,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/adi/,Adi Dedic - eMedia Patch,organic,google,/portfolio-item/adi,Chrome,01,1,2,1,32,1,0,0,82.244077,0,1,2023-09-01
4b758c54044332521c35b4fe561a91b4f0e2472a5b485805ef9e980ba88025fa,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/adis/,Adis Avdic - eMedia Patch,organic,google,/portfolio-item/adi,Chrome,01,1,2,1,34,0,0,0,35.691744,1,0,2023-09-01
d313e5e1c1a653bd75082a10b725dbbd87c9b7b3fdb46ddcda25310bc339e596,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/aida/,Aida Memagic - eMedia Patch,organic,google,/portfolio-item/adi,Chrome,01,1,2,1,12,0,0,0,68.368958,1,0,2023-09-01
839b9dfe709e784c14671b6937521cfe1c69ec62d9181d971b43cc598539d9d5,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/emir/,Emir Mesanovic - eMedia Patch,organic,google,/portfolio-item/adi,Chrome,01,1,1,1,20,0,0,0,20.62233,1,0,2023-09-01
7a53e9197279b5b2bda349ae89e58085b59d2ddcfd4176522421b822f3a6ff3a,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/masa/,Masa Campara - eMedia Patch,organic,google,/portfolio-item/adi,Chrome,01,1,1,1,10,0,0,0,10.679903,1,0,2023-09-01
e6287d1b7b2f94a4d7101b6e278a69fd37e8a0c870c2660da53d786a602ecad8,Fri Sep 01 2023 00:00:00 GMT+0200 (Central European Summer Time),/portfolio-item/masa/,Masa Campara - eMedia Patch,organic,google,/portfolio-item/masa,Safari,01,1,2,1,21,1,0,0,68.405063,0,1,2023-09-01
